DATAFLOW,LAST UPDATE,freq,subst_cat,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LU,2022,117069,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2011,993159,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2012,1185435,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2013,1144283,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2014,1289759,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2015,1413036,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2016,1623961,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2017,1383850,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2018,1500341,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2019,1526991,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2020,1844715,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2021,1984288,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,LV,2022,1822860,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2011,123778,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2012,153098,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2013,160356,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2014,130258,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2015,166725,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2016,110741,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2017,133948,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2018,116906,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2019,104114,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2020,128335,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2021,108652,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,MT,2022,101380,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2011,9732880,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2012,10262207,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2013,9784583,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2014,9638400,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2015,9076129,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2016,9852365,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2017,9780887,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2018,8614171,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2019,8581964,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2020,9627425,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2021,9256356,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NL,2022,8737008,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2011,802435,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2012,788311,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2013,737201,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2014,832102,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2015,606490,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2016,644037,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2017,641496,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2018,593601,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2019,585432,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2020,683202,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2021,815153,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,NO,2022,767736,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2011,16817326,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2012,17894701,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2013,18365469,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2014,19460408,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2015,19598618,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2016,20354097,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2017,21363463,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2018,19878697,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2019,20179952,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2020,23482522,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2021,26858560,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PL,2022,22299287,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2011,13121449,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2012,11600925,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2013,9323079,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2014,11988266,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2015,9318462,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2016,8732990,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2017,7283038,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2018,7583424,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2019,9549746,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2020,9542116,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2021,9521877,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,PT,2022,9040955,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2011,7853565,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2012,7161700,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2013,6864132,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2014,8135130,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2015,9828686,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2016,9233606,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2017,9834955,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2018,9302363,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2019,7481407,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2020,7759275,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2021,7908152,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,RO,2022,7926659,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2011,2247697,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2012,2114560,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2013,2039737,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2014,2401071,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2015,2230297,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2016,1902933,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2017,2017896,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2018,1828027,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2019,1762757,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2020,2041684,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2021,2137746,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SE,2022,2338375,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2011,1057173,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2012,935321,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2013,865422,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2014,954201,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2015,994305,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2016,1107335,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2017,1045504,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2018,1134256,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2019,961591,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2020,961314,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2021,906443,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SI,2022,825599,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2011,1418346,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2012,1606817,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2013,1652504,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2014,1915160,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2015,1939131,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2016,1778023,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2017,1880466,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2018,2167181,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2019,2038755,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2020,2142148,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2021,2249389,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,CHAS,KG,SK,2022,1979699,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2011,3641,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2012,2413,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2013,583,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2014,4132,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2015,9097,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2016,124918,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2017,140136,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2018,144309,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2019,171632,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2020,238491,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2021,267514,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,AT,2022,274648,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2011,1623,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2012,17890,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2013,16805,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2014,14989,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2015,27671,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2016,27628,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2017,20853,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2018,32422,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2019,17774,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2020,24993,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2021,30796,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BE,2022,19947,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2012,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2014,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2015,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2016,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2017,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2018,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2019,13,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2020,10,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2021,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,BG,2022,88,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2011,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2012,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2013,0,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2014,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2015,169,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2016,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2017,146,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2018,196,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2019,175,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2020,105,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2021,118,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CY,2022,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2011,5662,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2012,4297,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2013,7664,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2014,8823,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2015,11613,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2016,82528,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2017,119385,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2018,143550,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2019,127903,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2020,124369,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2021,174340,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,CZ,2022,96156,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2011,15796,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2012,14719,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2013,140932,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2014,274866,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2015,318453,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2016,414781,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2017,422398,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2018,458857,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2019,303603,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2020,372250,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2021,550312,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DE,2022,537530,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2011,4356,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2012,12238,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2013,8290,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2014,12753,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2015,9167,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2016,27495,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2017,14319,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2018,8920,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2019,2554,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2020,7624,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2021,23709,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,DK,2022,24393,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2011,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2012,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2013,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2014,313,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2015,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2016,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2017,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2018,952,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2019,1187,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2020,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2021,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EE,2022,,,C
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2011,131,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2012,92,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2013,269,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2014,132,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2015,111,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2016,194,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2017,245,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2018,408,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2019,922,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2020,2668,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2021,5296,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,EL,2022,8004,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2011,1306,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2012,766,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2013,724,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2014,614,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2015,822,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2016,1773,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2017,32849,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2018,96249,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2019,91267,,
ESTAT:AEI_PESTSAL_RSK(1.0),03/06/25 11:00:00,A,GRP1,KG,ES,2020,138624,,
